id,text,label,language,theme,pii_flag,synthetic_style
sms_02941,AidesFR: Mise à jour obligatoire de votre espace bénéficiaire: hxxps://telepaiement-info[.]net/dossier/5lq0n,phishing,fr,benefits_update,True,advanced_curated
sms_02942,"Merci encore pour hier, c'était top 😊",ham,fr,personal_chat,False,advanced_curated
sms_02943,"Achat suspect de 89,0€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE]. Délai très court.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_02944,Point relais confirmé. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_02945,Débit en cours sur votre carte. Service opposition: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_02946,"Prélèvement SEPA de 589,99€ enregistré. Merci.",ham,fr,bank_legit,True,advanced_curated
sms_02947,VITALE: Dernière étape pour conserver vos droits santé: hxxps://suivi-colis-fr[.]com/confirm/xr92r,phishing,fr,vitale_renewal,True,advanced_curated
sms_02948,RelaisColis: Colis en attente au point relais. Validation nécessaire: hxxps://regul-facture-energie[.]com/suivi/68fr8ru Merci de régulariser avant minuit.,phishing,fr,parcel_delivery,True,advanced_curated
sms_02949,"SOSCARTES: Transaction non reconnue ce jour. Annulation immédiate via [PHONE]. Sans réponse, votre dossier sera suspendu. Merci de votre réactivité.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_02950,On fait un point rapide demain matin ?,ham,fr,work,False,advanced_curated
sms_02951,Vos droits ont été recalculés. Vérifiez votre dossier: hxxps://maj-dossier-sante[.]fr/suivi/ewbxxga Merci de régulariser avant minuit. Merci de votre réactivité.,phishing,fr,benefits_update,True,advanced_curated
sms_02952,La réunion est décalée à 18h05.,ham,fr,work,False,advanced_curated
sms_02953,Validation carte Vitale requise sous 24h: hxxps://regul-facture-energie[.]com/confirm/xustbrm Merci de régulariser avant minuit.,phishing,fr,vitale_renewal,True,advanced_curated
sms_02954,"PRÉLÈVEMENT SEPA DE 2,99€ ENREGISTRÉ. Merci de votre réactivité.",ham,fr,bank_legit,True,advanced_curated
sms_02955,PayLib: Connexion inhabituelle détectée. Vérifiez votre identité: hxxps://telepaiement-info[.]net/confirm/yujgb5o,phishing,fr,account_verification,True,advanced_curated
sms_02956,On mange ensemble ce midi ? Merci.,ham,fr,personal_chat,False,advanced_curated
sms_02957,Code de connexion: 955903. Ne le partagez jamais. Merci de votre réactivité.,ham,fr,otp_security,True,advanced_curated
sms_02958,Colis en attente au point relais. Validation nécessaire: hxxps://secure-remboursement[.]com/paiement/80yn4o5u58 Merci.,phishing,fr,parcel_delivery,True,advanced_curated
sms_02959,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_02960,"ColisInfo: Frais de relivraison de 589,99€ à régler avant 23h59: hxxps://validation-compte-fr[.]com/paiement/sk6qm1",phishing,fr,parcel_delivery,True,advanced_curated
sms_02961,Confirm: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://telepaiement-info[.]net/suivi/o1q3xjj Délai très court.,phishing,fr,account_verification,True,advanced_curated
sms_02962,ON PASSE DIMANCHE POUR LE DÉJEUNER.,ham,fr,family,False,advanced_curated
sms_02963,Mise à jour obligatoire de votre espace bénéficiaire: hxxps://service-aides-france[.]com/remboursement/4bx2144v,phishing,fr,benefits_update,True,advanced_curated
sms_02964,Votre code de vérification est 286263.,ham,fr,otp_security,True,advanced_curated
sms_02965,"VITALE: Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://suivi-colis-fr[.]com/dossier/2dz6 Sans réponse, votre dossier sera suspendu.",phishing,fr,vitale_renewal,True,advanced_curated
sms_02966,Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://espace-client-verif[.]net/maj/a31xbid Merci de votre réactivité.,phishing,fr,account_verification,True,advanced_curated
sms_02967,RelaisColis: Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://suivi-colis-fr[.]com/confirm/zz99,phishing,fr,parcel_delivery,True,advanced_curated
sms_02968,Réinitialisation de sécurité requise. Continuez ici: hxxps://service-aides-france[.]com/dossier/83rwr3ow37 Merci de régulariser avant minuit. Urgent.,phishing,fr,account_verification,True,advanced_curated
sms_02969,"Merci encore pour hier, c'était top 😊 Urgent.",ham,fr,personal_chat,False,advanced_curated
sms_02970,Les enfants sont bien arrivés.,ham,fr,family,False,advanced_curated
sms_02971,Sécurité: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://suivi-colis-fr[.]com/suivi/uljgqp,phishing,fr,account_verification,True,advanced_curated
sms_02972,"Prélèvement SEPA de 2,99€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_02973,AMELI: Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://telepaiement-info[.]net/suivi/i5cqo Délai très court.,phishing,fr,vitale_renewal,True,advanced_curated
sms_02974,"Papa arrive vers 14h, tu peux lui ouvrir ?",ham,fr,family,False,advanced_curated
sms_02975,Votre code de vérification est 576004.,ham,fr,otp_security,True,advanced_curated
sms_02976,Le livreur a déposé votre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
sms_02977,"Retrait de 1,95€ confirmé. Merci.",ham,fr,bank_legit,True,advanced_curated
sms_02978,Validation carte Vitale requise sous 24h: hxxps://regul-facture-energie[.]com/suivi/uul0hhgw Action requise aujourd'hui.,phishing,fr,vitale_renewal,True,advanced_curated
sms_02979,Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://suivi-colis-fr[.]com/remboursement/td3ht Merci.,phishing,fr,parcel_delivery,True,advanced_curated
sms_02980,Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://suivi-colis-fr[.]com/suivi/na6u48,phishing,fr,parcel_delivery,True,advanced_curated
sms_02981,"Paiement carte de 49,9€ effectué chez BOULANGER.",ham,fr,bank_legit,True,advanced_curated
sms_02982,"ELEC: Un trop-perçu de 259,99€ est disponible. Confirmez votre remboursement: hxxps://service-aides-france[.]com/paiement/d8p4xtkxg",phishing,fr,edf_refund,True,advanced_curated
sms_02983,Votre commande a été expédiée.,ham,fr,legit_delivery,False,advanced_curated
sms_02984,"Retrait de 1,49€ confirmé. Urgent.",ham,fr,bank_legit,True,advanced_curated
sms_02985,"Réinitialisation de sécurité requise. Continuez ici: hxxps://regul-facture-energie[.]com/remboursement/b17zyqzss8 Sans réponse, v0tre dossier sera suspendu.",phishing,fr,account_verification,True,advanced_curated
sms_02986,MONDIAL: Colis en attente au point relais. Validation necessaire: hxxps://suivi-colis-fr[.]com/paiement/5cp3sky,phishing,fr,parcel_delivery,True,advanced_curated
sms_02987,Code de connexion: 169183. Ne le partagez jamais. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_02988,Votre code de vérification est 129753. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_02989,Les enfants sont bien arrivés.,ham,fr,family,False,advanced_curated
sms_02990,AidesFR: Suspension de versement évitable avant minuit: hxxps://secure-remboursement[.]com/remboursement/5cfzfdsncz Merci de régulariser avant minuit.,phishing,fr,benefits_update,True,advanced_curated
sms_02991,"LIVRAISON: Colis en attente au point relais. Validation nécessaire: hxxps://espace-client-verif[.]net/remboursement/f0h74is Sans réponse, votre dossier sera suspendu.",phishing,fr,parcel_delivery,True,advanced_curated
sms_02992,N'oublie pas le pain en rentrant 😄,ham,fr,personal_chat,False,advanced_curated
sms_02993,Tu as bien recupere les cles ?,ham,fr,personal_chat,False,advanced_curated
sms_02994,Débit en cours sur votre carte. Service opposition: [PHONE]. Merci de régulariser avant minuit. Merci de votre réactivité.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_02995,Peux-tu m'envoyer le fichier avant 17h ? Merci.,ham,fr,work,False,advanced_curated
sms_02996,Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://maj-dossier-sante[.]fr/dossier/eq3m Délai très court.,phishing,fr,parcel_delivery,True,advanced_curated
sms_02997,"Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://suivi-colis-fr[.]com/paiement/bo3qss7hi Sans réponse, votre dossier sera suspendu. Merci de votre réactivité.",phishing,fr,parcel_delivery,True,advanced_curated
sms_02998,Votre commande a été expédiée. Urgent.,ham,fr,legit_delivery,False,advanced_curated
sms_02999,Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://espace-client-verif[.]net/paiement/jq6fx7xjz,phishing,fr,parcel_delivery,True,advanced_curated
sms_03000,ColisInfo: Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://secure-remboursement[.]com/secure/7u1p,phishing,fr,parcel_delivery,True,advanced_curated
sms_03001,VITALE: Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://telepaiement-info[.]net/maj/p5boi Délai très court.,phishing,fr,vitale_renewal,True,advanced_curated
sms_03002,Code temporaire 859627 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_03003,Votre commande a été expédiée. Urgent.,ham,fr,legit_delivery,False,advanced_curated
sms_03004,"Facture corrigée, remboursement en attente de validation: hxxps://maj-dossier-sante[.]fr/remboursement/s87uk",phishing,fr,edf_refund,True,advanced_curated
sms_03005,Votre commande a été expédiée.,ham,fr,legit_delivery,False,advanced_curated
sms_03006,Code temporaire 901021 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_03007,Votre code de vérification est 163579. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_03008,Le client a validé la proposition.,ham,fr,work,False,advanced_curated
sms_03009,On fait un point rapide demain matin ?,ham,fr,work,False,advanced_curated
sms_03010,"Prelèvement SEPA de 1,95€ enregistre.",ham,fr,bank_legit,True,advanced_curated
sms_03011,Le client a validé la proposition.,ham,fr,work,False,advanced_curated
sms_03012,Transaction non reconnue ce jour. Annulation immédiate via [PHONE]. Délai très court.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03013,EnergieFR: Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://secure-remboursement[.]com/secure/k3gmjoiezz Merci de régulariser avant minuit.,phishing,fr,edf_refund,True,advanced_curated
sms_03014,"Retrait de 12,4€ confirmé.",ham,fr,bank_legit,True,advanced_curated
sms_03015,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_03016,Le client a validé la proposition.,ham,fr,work,False,advanced_curated
sms_03017,ColisInfo: Dernier rappel livraison. Confirmez vos coordonnées: hxxps://regul-facture-energie[.]com/confirm/wst87quf7 Merci de votre réactivité.,phishing,fr,parcel_delivery,True,advanced_curated
sms_03018,"Prélèvement SEPA de 2,99€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_03019,Point relais confirmé. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_03020,"Prélèvement SEPA de 89,0€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_03021,Code de connexion: 103141. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_03022,"Papa arrive vers 11h, tu peux lui ouvrir ?",ham,fr,family,False,advanced_curated
sms_03023,Débit en cours sur votre carte. Service opposition: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03024,Le livreur a déposé votre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
sms_03025,"Je suis en route, j'arrive dans 19 min. Merci de votre réactivité.",ham,fr,personal_chat,False,advanced_curated
sms_03026,Peux-tu m'envoyer le fichier avant 17h ?,ham,fr,work,False,advanced_curated
sms_03027,Votre code de vérification est 628608. Merci.,ham,fr,otp_security,True,advanced_curated
sms_03028,VITALE: Validation carte Vitale requise sous 24h: hxxps://service-aides-france[.]com/remboursement/04k34euz,phishing,fr,vitale_renewal,True,advanced_curated
sms_03029,Les enfants sont bien arrivés. Urgent.,ham,fr,family,False,advanced_curated
sms_03030,Votre colis sera livré aujourd'hui entre 18h et 17h.,ham,fr,legit_delivery,False,advanced_curated
sms_03031,Je t'ai laissé un message vocal.,ham,fr,work,False,advanced_curated
sms_03032,"Prélèvement SEPA de 129,5€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_03033,Code temporaire 536413 valable 10 minutes. Merci.,ham,fr,otp_security,True,advanced_curated
sms_03034,"Prélèvement SEPA de 89,0€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_03035,TollInfo: Péage impayé constaté. Régularisez avant majoration: hxxps://suivi-colis-fr[.]com/secure/oe2h,phishing,fr,fine_toll,True,advanced_curated
sms_03036,"Paiement carte de 6,8€ effectué chez MONOPRIX.",ham,fr,bank_legit,True,advanced_curated
sms_03037,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_03038,"Retrait de 2,99€ confirmé.",ham,fr,bank_legit,True,advanced_curated
sms_03039,"RelaisColis: Frais de relivraison de 6,8€ à régler avant 23h59: hxxps://suivi-colis-fr[.]com/maj/o6gf9xxwn",phishing,fr,parcel_delivery,True,advanced_curated
sms_03040,"EDF: Facture corrigée, remboursement en attente de validation: hxxps://suivi-colis-fr[.]com/secure/bvxsm Action requise aujourd'hui. Merci.",phishing,fr,edf_refund,True,advanced_curated
sms_03041,Document manquant pour maintenir vos aides. Déposez-le ici: hxxps://validation-compte-fr[.]com/maj/muwa Action requise aujourd'hui.,phishing,fr,benefits_update,True,advanced_curated
sms_03042,AMELI: Votre carte Vitale arrive à expiration. Mettez à jour votre dossier: hxxps://espace-client-verif[.]net/secure/yp8l5i,phishing,fr,vitale_renewal,True,advanced_curated
sms_03043,Votre colis sera livré aujourd'hui entre 21h et 21h.,ham,fr,legit_delivery,False,advanced_curated
sms_03044,SantéFR: Dernière étape pour conserver vos droits santé: hxxps://telepaiement-info[.]net/confirm/dmt3q13hu5,phishing,fr,vitale_renewal,True,advanced_curated
sms_03045,"Confirm: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://maj-dossier-sante[.]fr/paiement/qr2c23 Sans réponse, votre dossier sera suspendu. Urgent.",phishing,fr,account_verification,True,advanced_curated
sms_03046,"Merci encore pour hier, c'était top 😊",ham,fr,personal_chat,False,advanced_curated
sms_03047,Code temporaire 500944 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_03048,Confirm: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://regul-facture-energie[.]com/suivi/13gt2 Merci.,phishing,fr,account_verification,True,advanced_curated
sms_03049,Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://maj-dossier-sante[.]fr/suivi/m78ui5mg Merci de régulariser avant minuit.,phishing,fr,parcel_delivery,True,advanced_curated
sms_03050,Votre code de vérification est 918677.,ham,fr,otp_security,True,advanced_curated
sms_03051,Votre carte Vitale arrive à expiration. Mettez à jour votre dossier: hxxps://validation-compte-fr[.]com/maj/mlvak9,phishing,fr,vitale_renewal,True,advanced_curated
sms_03052,Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://validation-compte-fr[.]com/confirm/3z4lb,phishing,fr,parcel_delivery,True,advanced_curated
sms_03053,LIVRAISON: Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://suivi-colis-fr[.]com/paiement/x0s4t,phishing,fr,parcel_delivery,True,advanced_curated
sms_03054,On fait un point rapide demain matin ?,ham,fr,work,False,advanced_curated
sms_03055,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_03056,CHRONO: Colis en attente au point relais. Validation necessaire: hxxps://suivi-colis-fr[.]com/paiement/or813 Delai très court.,phishing,fr,parcel_delivery,True,advanced_curated
sms_03057,CODE TEMPORAIRE 688693 VALABLE 10 MINUTES.,ham,fr,otp_security,False,advanced_curated
sms_03058,AMENDE: Péage impayé constaté. Régularisez avant majoration: hxxps://telepaiement-info[.]net/maj/5ll1d9s9h,phishing,fr,fine_toll,True,advanced_curated
sms_03059,Opposition: Débit en cours sur votre carte. Service opposition: [PHONE]. Urgent.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03060,Code de connexion: 017425. Ne le partagez jamais. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_03061,AMENDE: Dernier rappel avant majoration automatique: hxxps://regul-facture-energie[.]com/maj/fi14,phishing,fr,fine_toll,True,advanced_curated
sms_03062,Votre code de vérification est 910489. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_03063,"Facture corrigée, remboursement en attente de validation: hxxps://validation-compte-fr[.]com/remboursement/tcbw5qqb5i Urgent.",phishing,fr,edf_refund,True,advanced_curated
sms_03064,Je t'ai laissé un message vocal.,ham,fr,work,False,advanced_curated
sms_03065,On fait un point rapide demain matin ? Urgent.,ham,fr,work,False,advanced_curated
sms_03066,Le client a validé la proposition.,ham,fr,work,False,advanced_curated
sms_03067,"Achat suspect de 589,99€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE]. Action requise aujourd'hui.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03068,Un passage de péage reste impayé. Réglez maintenant: hxxps://maj-dossier-sante[.]fr/remboursement/3h8f,phishing,fr,fine_toll,True,advanced_curated
sms_03069,"Paiement carte de 6,8€ effectué chez TOTAL. Merci de votre réactivité.",ham,fr,bank_legit,True,advanced_curated
sms_03070,Reinitialisation de securite requise. Continuez ici: hxxps://espace-client-verif[.]net/secure/jjar4gztpz Merci de regulariser avant minuit. Urgent.,phishing,fr,account_verification,True,advanced_curated
sms_03071,AMENDE: Amende majorée en attente. Paiement sous 48h: hxxps://regul-facture-energie[.]com/confirm/rufi,phishing,fr,fine_toll,True,advanced_curated
sms_03072,"Paiement carte de 1,95€ effectué chez UBER. Urgent.",ham,fr,bank_legit,True,advanced_curated
sms_03073,Les enfants sont bien arrivés. Merci de votre réactivité.,ham,fr,family,False,advanced_curated
sms_03074,LIVRAISON: Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://maj-dossier-sante[.]fr/maj/6rhd,phishing,fr,parcel_delivery,True,advanced_curated
sms_03075,La réunion est décalée à 20h50.,ham,fr,work,False,advanced_curated
sms_03076,Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://telepaiement-info[.]net/maj/rfxntf0mgo,phishing,fr,vitale_renewal,True,advanced_curated
sms_03077,AMENDE: Dernier rappel avant majoration automatique: hxxps://validation-compte-fr[.]com/maj/32k1i Merci.,phishing,fr,fine_toll,True,advanced_curated
sms_03078,La réunion est décalée à 16h15.,ham,fr,work,False,advanced_curated
sms_03079,Dernière étape pour conserver vos droits santé: hxxps://maj-dossier-sante[.]fr/suivi/srs8anp8dm Merci de régulariser avant minuit.,phishing,fr,vitale_renewal,True,advanced_curated
sms_03080,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_03081,On passe dimanche pour le déjeuner. Merci.,ham,fr,family,False,advanced_curated
sms_03082,"Profil incomplet, accès suspendu ce soir sans confirmation: hxxps://validation-compte-fr[.]com/maj/1ati2",phishing,fr,account_verification,True,advanced_curated
sms_03083,N'oublie pas le pain en rentrant 😄,ham,fr,personal_chat,False,advanced_curated
sms_03084,RelaisColis: Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://regul-facture-energie[.]com/secure/0yws4rhbr,phishing,fr,parcel_delivery,True,advanced_curated
sms_03085,CAF: Mise à jour obligatoire de votre espace bénéficiaire: hxxps://espace-client-verif[.]net/secure/l8os9x,phishing,fr,benefits_update,True,advanced_curated
sms_03086,Dernier rappel avant majoration automatique: hxxps://espace-client-verif[.]net/dossier/tw32atx Merci de régulariser avant minuit.,phishing,fr,fine_toll,True,advanced_curated
sms_03087,"Mise à jour obligatoire de votre espace bénéficiaire: hxxps://secure-remboursement[.]com/suivi/jb2nznx9 Sans réponse, votre dossier sera suspendu. Urgent.",phishing,fr,benefits_update,True,advanced_curated
sms_03088,Peux-tu m'envoyer le fichier avant 17h ?,ham,fr,work,False,advanced_curated
sms_03089,Connexion inhabituelle detectee. Verifiez votre identite: hxxps://espace-client-verif[.]net/suivi/qnsn2s8nn,phishing,fr,account_verification,True,advanced_curated
sms_03090,"Achat suspect de 12,4€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE]. Délai très court.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03091,TollInfo: Amende majorée en attente. Paiement sous 48h: hxxps://suivi-colis-fr[.]com/confirm/rtauzf0,phishing,fr,fine_toll,True,advanced_curated
sms_03092,CHRONO: Dernier rappel livraison. Confirmez vos coordonnées: hxxps://maj-dossier-sante[.]fr/secure/ozibp9of,phishing,fr,parcel_delivery,True,advanced_curated
sms_03093,Droits: Suspension de versement évitable avant minuit: hxxps://secure-remboursement[.]com/dossier/thm4kt6ow Merci.,phishing,fr,benefits_update,True,advanced_curated
sms_03094,Le livreur a depose votre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
sms_03095,Tu as bien récupéré les clés ?,ham,fr,personal_chat,False,advanced_curated
sms_03096,Votre colis sera livré aujourd'hui entre 18h et 12h.,ham,fr,legit_delivery,False,advanced_curated
sms_03097,"Je suis en route, j'arrive dans 6 min.",ham,fr,personal_chat,False,advanced_curated
sms_03098,EnergieFR: Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://telepaiement-info[.]net/secure/shrdgkou,phishing,fr,edf_refund,True,advanced_curated
sms_03099,Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://suivi-colis-fr[.]com/remboursement/io2x Merci de votre réactivité.,phishing,fr,parcel_delivery,True,advanced_curated
sms_03100,"Retrait de 6,8€ confirmé. Merci.",ham,fr,bank_legit,True,advanced_curated
sms_03101,SanteFR: Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://validation-compte-fr[.]com/secure/pacc1x0l42,phishing,fr,vitale_renewal,True,advanced_curated
sms_03102,"Sécurité: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://regul-facture-energie[.]com/maj/hl097fz Sans réponse, votre dossier sera suspendu.",phishing,fr,account_verification,True,advanced_curated
sms_03103,Dernière relance avant blocage temporaire des paiements: hxxps://espace-client-verif[.]net/maj/5ooa9c Délai très court.,phishing,fr,benefits_update,True,advanced_curated
sms_03104,SOSCARTES: Débit en cours sur votre carte. Service opposition: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03105,"Suspension de versement évitable avant minuit: hxxps://secure-remboursement[.]com/paiement/i9gx32u Sans réponse, votre dossier sera suspendu. Merci.",phishing,fr,benefits_update,True,advanced_curated
sms_03106,Validation carte Vitale requise sous 24h: hxxps://espace-client-verif[.]net/paiement/ca26qex3,phishing,fr,vitale_renewal,True,advanced_curated
sms_03107,AMENDE: Péage impayé constaté. Régularisez avant majoration: hxxps://espace-client-verif[.]net/dossier/r7oxnw28bg,phishing,fr,fine_toll,True,advanced_curated
sms_03108,"Merci encore pour hier, c'était top 😊",ham,fr,personal_chat,False,advanced_curated
sms_03109,ANTAI: Dernier rappel avant majoration automatique: hxxps://regul-facture-energie[.]com/dossier/jniuz04tm,phishing,fr,fine_toll,True,advanced_curated
sms_03110,FranceServices: Document manquant pour maintenir vos aides. Déposez-le ici: hxxps://suivi-colis-fr[.]com/confirm/8drc11er Merci de votre réactivité.,phishing,fr,benefits_update,True,advanced_curated
sms_03111,ANTAI: Péage impayé constaté. Régularisez avant majoration: hxxps://regul-facture-energie[.]com/suivi/vyejl0ti4,phishing,fr,fine_toll,True,advanced_curated
sms_03112,Votre code de vérification est 095737.,ham,fr,otp_security,True,advanced_curated
sms_03113,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_03114,Code de connexion: 819213. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_03115,Le client a validé la proposition.,ham,fr,work,False,advanced_curated
sms_03116,Sécurité: Réinitialisation de sécurité requise. Continuez ici: hxxps://telepaiement-info[.]net/maj/6x5ld8qu3 Merci de régulariser avant minuit. Urgent.,phishing,fr,account_verification,True,advanced_curated
sms_03117,Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://validation-compte-fr[.]com/confirm/k6fp,phishing,fr,vitale_renewal,True,advanced_curated
sms_03118,"Document manquant pour maintenir vos aides. Déposez-le ici: hxxps://validation-compte-fr[.]com/dossier/orxvjm1 Sans réponse, votre dossier sera suspendu. Merci de votre réactivité.",phishing,fr,benefits_update,True,advanced_curated
sms_03119,Mise à jour obligatoire de votre espace bénéficiaire: hxxps://telepaiement-info[.]net/maj/ktp4qxl6qp,phishing,fr,benefits_update,True,advanced_curated
sms_03120,AMENDE: Un passage de péage reste impayé. Réglez maintenant: hxxps://secure-remboursement[.]com/suivi/cevpoui0o,phishing,fr,fine_toll,True,advanced_curated
sms_03121,FranceServices: Document manquant pour maintenir vos aides. Déposez-le ici: hxxps://regul-facture-energie[.]com/suivi/esktlwj Action requise aujourd'hui.,phishing,fr,benefits_update,True,advanced_curated
sms_03122,FranceServices: Document manquant pour maintenir vos aides. Deposez-le ici: hxxps://maj-dossier-sante[.]fr/confirm/83gsv,phishing,fr,benefits_update,True,advanced_curated
sms_03123,Dernière relance avant blocage temporaire des paiements: hxxps://secure-remboursement[.]com/remboursement/jd1ay,phishing,fr,benefits_update,True,advanced_curated
sms_03124,Facture: Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://validation-compte-fr[.]com/remboursement/yeq96sjq Merci de votre réactivité.,phishing,fr,edf_refund,True,advanced_curated
sms_03125,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_03126,"Virement de 259,99€ reçu sur votre compte.",ham,fr,bank_legit,True,advanced_curated
sms_03127,Dernière relance avant blocage temporaire des paiements: hxxps://regul-facture-energie[.]com/secure/p8q9zt Merci de regulariser avant minuit.,phishing,fr,benefits_update,True,advanced_curated
sms_03128,VITALE: Dernière étape pour conserver vos droits santé: hxxps://espace-client-verif[.]net/maj/dtom,phishing,fr,vitale_renewal,True,advanced_curated
sms_03129,Dernier rappel livraison. Confirmez vos coordonnées: hxxps://maj-dossier-sante[.]fr/paiement/0tl13i Délai très court.,phishing,fr,parcel_delivery,True,advanced_curated
sms_03130,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_03131,AMELI: Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://service-aides-france[.]com/confirm/mpm5h Délai très court.,phishing,fr,vitale_renewal,True,advanced_curated
sms_03132,"Facture: Un trop-perçu de 0,99€ est disponible. Confirmez votre remboursement: hxxps://service-aides-france[.]com/suivi/27x1",phishing,fr,edf_refund,True,advanced_curated
sms_03133,"Papa arrive vers 12h, tu peux lui ouvrir ?",ham,fr,family,False,advanced_curated
sms_03134,Point relais confirmé. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_03135,Vos droits ont été recalculés. Vérifiez votre dossier: hxxps://regul-facture-energie[.]com/paiement/1jbde3x3q,phishing,fr,benefits_update,True,advanced_curated
sms_03136,Tu peux venir me chercher à la gare ?,ham,fr,family,False,advanced_curated
sms_03137,"Paiement refuse puis nouvelle tentative observee. Contact anti-fraude: [PHONE]. Sans reponse, votre dossier sera suspendu.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03138,Dernière relance avant blocage temporaire des paiements: hxxps://telepaiement-info[.]net/secure/13o1bsh3bv,phishing,fr,benefits_update,True,advanced_curated
sms_03139,N'oublie pas le pain en rentrant 😄 Merci de votre réactivité.,ham,fr,personal_chat,False,advanced_curated
sms_03140,Virement inhabituel repéré. Opposition urgente au [PHONE]. Merci.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_03141,LIVRAISON: Dernier rappel livraison. Confirmez vos coordonnées: hxxps://regul-facture-energie[.]com/paiement/tqwh4,phishing,fr,parcel_delivery,True,advanced_curated
sms_03142,Le livreur a déposé votre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
